1,1967.2,62737
1,1965.94,62748
1,1964.67,62731
1,1963.4,62747
1,1962.14,62742
1,1960.87,62744
1,1959.6,62747
1,1958.33,62736
1,1957.06,62761
1,1955.79,62741
1,1954.52,62773
1,1953.25,62762
1,1951.98,62742
1,1950.71,62752
1,1949.44,62763
1,1948.17,62759
1,1946.89,62762
1,1945.62,62753
1,1944.35,62771
1,1943.07,62759
1,1941.8,62767
1,1940.52,62782
1,1939.24,62766
1,1937.97,62757
1,1936.69,62802
1,1935.41,62793
1,1934.13,62777
1,1932.86,62794
1,1931.58,62790
1,1930.3,62778
1,1929.02,62779
1,1927.74,62788
1,1926.46,62800
1,1925.17,62802
1,1923.89,62839
1,1922.61,62851
1,1921.33,62863
1,1920.04,62853
1,1918.76,62869
1,1917.47,62887
1,1916.19,62869
1,1914.9,62926
1,1913.62,62910
1,1912.33,62894
1,1911.04,62910
1,1909.76,62890
1,1908.47,62914
1,1907.18,62931
1,1905.89,62882
1,1904.6,62871
1,1903.31,62875
1,1902.02,62863
1,1900.73,62842
1,1899.44,62817
1,1898.15,62823
1,1896.85,62798
1,1895.56,62805
1,1894.27,62801
1,1892.97,62776
1,1891.68,62808
1,1890.38,62813
1,1889.09,62758
1,1887.79,62760
1,1886.49,62798
1,1885.2,62780
1,1883.9,62781
1,1882.6,62794
1,1881.3,62788
1,1880,62777
1,1878.7,62762
1,1877.4,62788
1,1876.1,62796
1,1874.8,62801
1,1873.5,62777
1,1872.2,62790
1,1870.89,62800
1,1869.59,62788
1,1868.29,62784
1,1866.98,62799
1,1865.68,62789
1,1864.37,62806
1,1863.07,62799
1,1861.76,62802
1,1860.45,62820
1,1859.14,62797
1,1857.84,62805
1,1856.53,62798
1,1855.22,62791
1,1853.91,62779
1,1852.6,62835
1,1851.29,62785
1,1849.98,62802
1,1848.67,62783
1,1847.36,62822
1,1846.04,62779
1,1844.73,62810
1,1843.42,62797
1,1842.1,62804
1,1840.79,62805
1,1839.47,62791
1,1838.16,62798
1,1836.84,62812
1,1835.52,62794
1,1834.21,62793
1,1832.89,62818
1,1831.57,62786
1,1830.25,62797
1,1828.93,62825
1,1827.61,62809
1,1826.29,62798
1,1824.97,62799
1,1823.65,62814
1,1822.33,62800
1,1821.01,62802
1,1819.68,62804
1,1818.36,62796
1,1817.04,62821
1,1815.71,62829
1,1814.39,62821
1,1813.06,62788
1,1811.74,62807
1,1810.41,62804
1,1809.08,62827
1,1807.75,62790
1,1806.43,62816
1,1805.1,62811
1,1803.77,62813
1,1802.44,62803
1,1801.11,62830
1,1799.78,62801
1,1798.45,62792
1,1797.11,62811
1,1795.78,62813
1,1794.45,62821
1,1793.12,62805
1,1791.78,62819
1,1790.45,62814
1,1789.11,62816
1,1787.78,62816
1,1786.44,62799
1,1785.11,62812
1,1783.77,62819
1,1782.43,62800
1,1781.09,62808
1,1779.75,62811
1,1778.42,62817
1,1777.08,62841
1,1775.74,62817
1,1774.4,62821
1,1773.05,62830
1,1771.71,62820
1,1770.37,62817
1,1769.03,62840
1,1767.68,62846
1,1766.34,62810
1,1765,62807
1,1763.65,62828
1,1762.31,62823
1,1760.96,62848
1,1759.61,62837
1,1758.27,62814
1,1756.92,62822
1,1755.57,62827
1,1754.22,62855
1,1752.87,62826
1,1751.52,62815
1,1750.17,62822
1,1748.82,62845
