1,1955.06,613,614,613,615,615,613,613,615,615,614,615,613,614,615,615,614,613,615,615,613,614,613,613,615,614,615,614,614,615,613,612,615,613,613,614,614,615,615,614,615,615,614,615,614,614,614,615,614,614,614,615,613,615,614,615,615,615,616,616,615,614,615,613,615,614,615,615,613,614,614,616,614,615,616,614,615,615,614,614,615,614,614,615,613,613,614,614,614,615,615,615,615,614,613,617,615,614,613,615,614
1,1953.72,613,615,614,614,615,614,614,613,616,613,613,615,614,614,615,613,614,614,613,613,613,616,615,613,615,615,614,615,615,616,614,614,614,616,612,614,615,616,614,616,615,613,615,614,613,615,615,616,614,614,615,614,615,615,615,615,614,614,614,614,614,616,615,614,613,615,613,616,614,616,614,613,615,613,615,614,613,615,615,616,615,614,614,615,614,614,615,614,614,614,614,613,614,614,613,614,614,613,615,613
1,1952.38,615,614,615,615,614,615,614,614,615,615,615,613,615,614,615,614,614,614,615,613,614,615,613,615,614,615,615,615,614,616,614,615,615,615,613,614,613,614,614,614,614,614,614,614,614,614,614,613,614,613,614,615,614,615,613,614,614,613,615,613,615,615,614,614,614,615,616,615,613,615,613,614,614,613,614,615,614,613,615,615,614,615,614,615,613,614,614,615,616,615,615,614,613,614,615,614,614,614,614,613
1,1951.04,614,615,614,615,614,614,616,615,614,615,615,615,613,615,614,615,615,613,616,614,615,613,615,614,615,614,613,615,616,614,615,615,614,614,615,615,614,613,614,613,614,615,614,614,613,614,616,613,613,614,614,614,615,616,614,614,614,613,615,613,614,615,613,614,614,615,615,614,614,614,615,613,615,614,615,614,615,614,614,615,614,614,614,615,615,614,614,616,615,615,615,614,616,614,615,612,614,613,614,613
1,1949.71,615,616,613,615,614,614,613,613,614,614,613,614,613,615,616,613,615,613,616,614,613,615,614,615,614,614,615,613,614,612,614,615,614,614,613,614,616,616,614,615,616,615,615,614,615,615,615,615,615,614,615,614,614,615,614,613,613,615,614,613,615,614,614,614,614,614,614,616,614,614,614,614,613,614,615,614,613,615,615,615,615,616,614,614,615,613,615,615,614,615,613,614,615,615,615,615,614,614,615,614
1,1948.37,615,613,614,614,615,614,615,614,613,614,613,614,615,613,615,615,615,615,613,613,614,616,614,614,615,614,614,614,616,615,616,614,614,615,615,614,614,614,615,613,614,615,615,615,615,615,614,613,614,615,615,614,614,614,615,615,614,614,614,614,614,616,615,615,613,612,614,614,615,615,615,614,616,616,616,615,614,615,614,614,614,615,615,614,615,615,614,615,614,615,615,614,614,614,615,614,615,614,615,614
1,1947.03,614,615,614,614,614,615,614,615,615,613,614,615,614,615,613,613,615,614,614,612,616,615,615,615,613,617,613,613,615,612,615,615,614,617,613,613,616,614,615,615,615,614,614,614,614,614,613,615,614,614,615,615,615,615,614,615,614,613,614,615,614,615,614,613,613,613,613,616,614,614,615,614,614,615,616,613,615,615,613,613,614,616,614,615,615,616,615,615,615,615,614,615,615,616,615,615,615,615,614,615
1,1945.69,615,613,614,613,614,615,614,615,614,615,615,614,614,615,613,616,615,614,614,616,613,615,615,614,615,615,614,614,613,614,614,614,615,615,615,613,616,616,616,614,614,612,614,616,614,615,615,614,616,613,615,613,613,616,615,615,615,617,614,616,616,613,614,613,615,614,613,614,615,614,614,613,615,614,615,614,614,613,615,616,616,615,613,615,614,615,615,615,614,614,614,614,614,616,614,614,613,614,615,615
1,1944.35,614,615,614,614,613,614,614,615,614,616,615,614,613,615,615,615,614,613,614,614,613,615,616,614,616,615,613,614,614,615,615,615,615,615,614,614,615,614,614,614,613,615,615,615,613,615,616,614,614,614,616,614,615,614,614,615,614,614,615,614,614,614,613,616,615,613,614,614,614,614,615,614,616,613,614,615,614,615,614,614,615,615,614,614,613,615,613,614,616,614,615,614,615,613,615,614,614,613,614,614
1,1943.01,614,613,614,614,613,615,615,614,613,614,614,613,614,615,615,614,614,615,615,613,615,615,615,614,617,613,614,613,615,614,616,614,615,613,613,615,613,614,613,615,614,613,614,613,614,614,616,615,615,613,616,615,615,614,614,612,615,614,614,615,615,614,618,614,615,614,615,613,613,614,613,614,614,615,614,614,614,615,615,615,615,615,616,616,615,614,615,615,615,614,613,614,615,614,614,615,615,615,615,614
1,1941.67,614,614,613,614,615,615,613,614,615,614,614,614,613,614,614,614,615,616,615,613,613,616,613,614,615,615,614,615,615,615,615,615,613,615,615,613,614,614,614,615,614,615,616,614,614,614,615,615,614,615,616,613,616,615,614,614,615,614,614,615,614,615,614,614,615,616,614,616,615,615,614,615,615,615,613,615,614,614,613,613,615,615,614,613,614,614,614,613,616,615,615,615,615,614,615,615,614,614,616,615
1,1940.33,615,615,615,616,612,615,614,614,613,613,615,614,614,615,614,615,614,615,615,613,613,614,615,613,614,615,613,615,616,613,614,614,613,614,615,614,615,614,615,613,615,615,615,614,614,613,614,614,613,614,615,615,614,613,613,612,615,615,616,614,615,615,614,615,615,614,615,616,615,613,613,616,614,615,614,615,615,614,614,614,615,614,614,615,614,614,613,615,614,615,614,614,614,615,615,614,613,615,614,614
1,1938.99,614,615,613,614,613,613,614,615,614,614,613,614,614,615,613,616,614,612,614,614,614,615,614,614,615,614,614,614,614,614,614,614,615,615,615,613,615,615,614,614,614,615,615,615,614,613,615,615,614,615,615,615,615,613,613,614,615,616,614,613,615,614,615,615,614,615,613,613,614,614,615,613,616,615,615,614,615,615,614,615,615,615,615,615,614,614,614,615,614,614,615,617,614,615,614,614,615,614,614,614
1,1937.65,613,614,614,615,616,614,615,613,612,614,614,612,613,614,615,614,614,615,614,614,614,615,614,615,614,615,613,617,615,615,614,615,613,613,614,615,614,615,615,614,613,615,614,616,614,614,613,612,614,613,614,615,614,615,613,614,616,614,614,613,614,615,613,615,614,614,613,612,614,613,613,613,615,613,613,613,615,614,615,615,615,615,615,614,614,615,614,614,614,615,613,615,615,614,614,614,614,614,614,616
1,1936.31,614,614,615,613,615,615,614,614,613,613,615,615,614,614,614,615,613,615,614,614,613,615,615,615,615,616,613,615,613,613,614,614,614,613,615,613,615,615,615,614,613,614,613,614,614,615,614,614,613,615,615,614,616,616,615,614,615,615,613,613,614,613,614,612,615,614,615,614,616,614,614,613,615,615,615,616,614,615,615,614,616,615,614,615,613,613,613,613,615,614,615,615,615,614,613,614,615,613,613,613
1,1934.97,614,614,615,615,614,614,614,614,615,614,614,615,614,614,615,615,614,615,614,614,614,614,614,614,615,614,615,614,613,615,615,615,613,615,615,614,613,615,614,616,614,616,613,615,615,614,614,614,615,615,614,615,614,614,615,613,614,616,615,615,614,614,614,615,615,613,615,615,614,614,613,613,614,615,615,615,614,615,614,613,613,616,615,613,615,615,615,616,615,614,614,616,614,615,616,614,613,613,615,614
1,1933.62,615,615,614,615,615,615,614,615,612,615,615,614,613,614,613,615,615,614,614,614,614,615,615,614,613,613,615,613,614,616,615,615,615,615,615,614,615,614,615,614,613,615,613,615,614,615,614,615,615,613,614,614,615,614,613,614,616,614,614,613,615,615,614,614,615,615,613,614,614,614,615,613,615,615,613,615,615,615,614,616,614,616,614,614,614,615,616,615,613,613,613,615,615,616,616,615,615,613,615,614
1,1932.28,615,615,614,614,613,614,615,614,616,614,615,615,614,613,615,615,616,613,615,614,614,614,612,613,614,614,613,615,615,614,614,615,614,615,614,615,615,614,614,615,615,614,615,615,614,614,615,614,616,616,615,613,613,616,615,615,614,613,614,613,615,615,614,614,614,615,614,615,614,615,613,615,613,614,615,614,615,615,616,614,614,614,614,614,614,613,615,613,614,615,615,614,614,613,614,615,615,614,613,613
1,1930.94,614,614,612,614,614,614,615,616,613,613,614,615,614,614,615,614,613,614,613,614,616,617,615,614,614,615,614,614,614,615,614,613,615,613,614,615,614,614,615,615,613,615,615,613,615,615,615,615,614,613,615,614,614,615,614,613,615,613,615,613,614,615,616,615,615,613,615,614,615,615,616,615,615,615,614,615,614,614,615,614,614,616,615,615,614,615,616,615,613,615,614,614,614,615,614,615,615,616,614,613
1,1929.6,613,615,615,613,615,613,615,615,614,615,613,614,614,613,614,613,615,613,614,614,614,614,615,615,615,614,614,614,614,614,614,614,614,615,615,616,614,614,615,615,614,614,615,614,614,614,613,615,614,614,616,615,615,615,615,614,614,614,614,614,614,615,613,615,615,616,614,612,614,613,613,615,614,613,615,615,617,615,615,614,614,614,614,614,615,615,613,617,613,615,613,613,615,614,616,613,615,615,614,615
1,1928.26,614,613,613,615,615,613,614,614,614,616,613,613,615,614,614,614,615,616,614,614,614,615,613,615,614,615,614,616,615,614,615,614,615,614,613,614,615,614,614,615,615,615,615,614,615,615,616,615,615,615,614,612,616,615,615,613,616,613,615,614,615,615,615,614,615,614,614,615,615,614,616,614,614,614,614,615,615,615,615,615,614,614,614,614,615,614,614,614,616,614,613,615,614,615,614,615,614,614,615,614
1,1926.91,614,615,614,614,614,614,614,614,615,614,614,614,614,614,615,614,613,615,615,614,615,615,616,614,614,615,614,613,614,614,614,614,615,615,615,614,613,615,614,614,615,614,615,614,613,614,615,615,615,615,615,615,613,615,614,615,614,613,614,615,614,617,615,614,614,613,614,614,614,615,614,614,615,614,615,615,614,613,613,616,613,615,614,616,616,615,615,615,613,615,615,615,615,614,614,614,614,615,614,613
1,1925.57,615,615,615,615,615,614,615,615,615,615,613,614,614,615,614,613,615,615,614,614,617,615,614,615,615,614,615,615,614,614,615,614,615,616,614,615,613,614,615,613,613,616,614,614,614,614,615,614,613,615,615,613,615,614,613,614,614,614,614,616,613,614,614,615,614,615,615,614,614,613,615,615,615,615,614,616,614,613,613,614,614,613,614,616,614,614,615,615,614,615,614,615,614,615,615,615,614,614,615,614
1,1924.23,613,614,615,613,613,613,615,614,614,615,615,614,614,612,614,613,614,614,614,615,615,613,614,616,615,615,613,615,615,615,615,614,614,615,615,615,614,614,613,615,614,615,615,613,614,613,615,613,614,614,614,614,614,615,614,614,615,614,615,614,615,615,615,614,613,613,614,615,614,615,615,613,614,613,616,615,615,615,615,615,615,616,614,613,613,615,614,614,614,615,616,615,615,614,615,614,614,614,615,614
1,1922.88,615,613,614,614,616,613,615,615,612,614,615,616,615,614,615,613,615,614,615,614,615,614,614,615,613,614,614,615,615,613,614,613,616,613,613,614,614,614,615,615,614,614,613,616,613,614,613,614,615,613,613,613,614,615,613,615,615,614,614,614,616,615,616,614,616,614,615,615,614,614,615,614,615,615,614,615,615,615,615,613,614,615,615,615,615,613,614,614,615,616,614,617,615,615,614,614,613,615,613,614
1,1921.54,616,614,613,615,613,614,614,615,614,615,612,613,614,613,613,614,614,613,614,615,614,614,615,615,615,614,615,615,614,615,616,615,614,615,615,614,615,615,616,614,614,614,615,614,614,613,613,615,614,615,614,615,615,614,614,613,614,613,614,615,614,615,615,614,613,614,614,615,614,616,615,615,614,613,615,615,615,613,614,613,614,616,614,615,614,615,614,615,615,614,614,614,615,615,615,614,614,616,613,616
1,1920.19,614,615,614,615,614,613,614,613,615,614,613,614,614,614,614,615,613,614,614,615,614,614,616,614,614,614,614,615,614,614,615,614,615,615,614,615,614,615,614,615,615,615,615,614,615,613,613,613,616,616,615,613,614,614,614,614,614,614,614,616,614,613,615,615,614,615,615,615,615,614,613,615,614,615,615,615,615,613,613,616,614,615,614,615,614,614,615,615,616,615,615,616,614,615,614,614,615,614,614,615
1,1918.85,615,615,614,614,613,614,616,614,614,614,615,615,613,616,613,614,616,614,614,614,613,615,614,614,615,616,614,613,615,613,614,614,613,614,615,615,613,615,615,614,615,614,614,614,616,613,614,616,614,613,614,615,614,615,614,613,616,615,613,613,613,614,614,615,615,616,615,614,614,614,614,613,615,613,615,614,614,614,614,614,614,615,615,614,614,615,615,616,614,615,614,615,614,614,615,614,615,614,615,613
1,1917.51,615,613,614,615,615,614,615,614,613,615,614,613,615,615,614,613,614,614,615,615,615,614,614,614,615,616,616,615,614,615,616,614,615,614,615,615,614,614,614,614,616,616,615,613,614,615,615,614,615,614,615,615,615,614,615,614,615,615,615,615,615,614,616,615,615,614,615,615,613,613,613,615,615,615,613,614,616,614,615,613,614,615,615,614,614,616,615,614,614,615,613,614,614,615,614,614,615,614,615,615
1,1916.16,613,614,614,614,613,614,614,614,613,614,614,615,613,614,615,614,614,614,615,615,615,615,613,615,614,615,615,615,614,614,612,615,613,614,614,615,615,615,614,615,615,614,614,614,613,615,614,613,614,614,616,614,614,614,614,615,615,614,613,614,613,614,614,615,617,614,615,615,614,616,616,613,614,615,614,614,614,614,614,614,613,614,614,615,615,615,614,614,616,614,615,615,614,614,614,615,614,615,615,614
1,1914.82,613,614,613,614,614,613,614,616,613,614,614,614,615,615,615,614,615,613,614,613,614,615,614,614,616,612,615,614,615,615,614,613,615,615,615,615,613,613,613,614,614,615,615,614,615,613,613,615,613,615,614,615,615,614,617,615,615,613,613,614,614,615,614,615,614,613,613,614,613,614,615,614,614,614,614,616,614,615,614,615,615,616,613,613,614,613,616,615,615,615,614,614,614,614,615,615,615,614,614,614
1,1913.47,614,613,616,614,613,614,612,615,614,615,613,614,613,614,613,613,614,613,615,614,614,616,614,613,614,615,614,614,615,612,614,616,614,613,614,615,613,613,615,613,615,614,613,615,615,613,615,614,614,615,614,614,614,615,614,614,615,614,616,615,615,613,614,614,615,614,613,613,613,615,614,614,615,613,616,615,614,613,615,613,615,613,615,614,613,615,614,615,614,615,614,614,614,615,615,613,613,614,613,615
1,1912.12,613,613,612,616,614,613,613,614,614,613,613,614,611,615,613,614,614,614,614,614,614,614,614,616,614,616,614,613,614,614,615,614,616,613,614,614,614,614,613,613,614,614,614,613,613,613,615,616,615,616,614,613,613,616,615,614,615,614,613,612,615,615,614,614,613,615,615,613,614,613,615,615,616,614,615,612,617,614,614,615,615,615,615,615,615,614,612,616,615,615,615,614,615,615,614,614,614,616,615,613
1,1910.78,615,613,614,614,615,613,615,615,614,614,614,613,613,615,615,614,614,614,615,614,613,617,613,615,613,614,615,613,614,615,615,614,615,614,615,614,614,615,614,614,613,614,615,614,615,614,615,614,612,617,614,615,615,615,615,613,614,615,616,614,614,613,616,614,615,615,613,613,614,614,614,615,613,615,615,615,615,615,615,615,615,616,614,615,614,613,615,613,616,615,615,614,613,614,614,614,615,614,615,615
1,1909.43,615,615,614,614,614,614,614,614,614,613,613,614,613,614,613,615,614,615,616,614,614,614,613,614,615,613,614,615,614,613,614,615,613,615,613,616,612,614,613,615,614,615,614,615,614,615,615,615,614,615,613,615,614,615,616,614,614,613,614,614,616,614,613,614,615,613,615,613,615,615,615,615,613,615,613,614,614,614,615,616,614,615,616,615,615,615,615,613,615,613,614,614,615,616,614,616,615,614,612,615
1,1908.09,615,614,613,613,613,614,614,614,613,616,613,614,614,615,614,615,614,615,615,615,615,615,615,615,615,613,614,614,616,615,614,614,614,615,614,614,614,615,614,613,614,614,615,615,615,614,615,615,615,613,613,616,614,613,614,615,615,614,613,615,614,616,615,614,614,613,617,613,614,614,614,616,614,615,614,615,613,614,614,614,614,613,614,613,615,615,614,614,615,615,615,614,615,614,613,614,614,613,613,614
1,1906.74,614,615,614,613,614,614,614,613,614,614,614,613,614,614,613,614,613,612,612,614,615,616,615,613,615,614,614,613,615,614,616,613,616,614,615,615,614,615,614,614,614,615,614,614,614,615,615,614,615,614,613,615,614,614,614,615,614,613,613,612,613,614,615,614,615,614,616,616,615,616,614,615,615,614,614,615,615,614,614,615,614,613,614,614,614,613,613,614,617,615,615,613,614,615,615,615,615,616,615,613
1,1905.39,615,614,613,615,615,614,613,615,614,614,615,615,614,614,613,616,613,613,614,614,615,616,614,615,615,614,615,613,615,614,613,615,614,615,615,615,614,614,615,614,614,616,613,614,614,614,615,615,614,615,615,614,614,614,613,615,614,615,615,614,615,615,614,615,614,615,615,613,614,615,615,615,614,615,614,614,615,615,614,614,614,614,614,614,615,614,616,614,613,615,615,615,613,615,615,615,615,613,614,615
1,1904.04,614,614,614,615,615,613,615,614,615,614,615,615,614,613,615,614,613,615,614,615,615,616,614,614,615,614,615,614,615,614,617,614,615,615,613,614,614,613,615,613,614,614,615,615,613,613,615,616,614,615,615,613,614,613,615,615,615,614,614,613,614,615,615,613,613,614,614,613,614,614,613,614,614,613,614,615,616,614,614,615,613,614,615,616,614,613,614,613,614,616,615,616,613,615,614,616,614,615,614,615
1,1902.7,613,614,615,613,614,613,614,614,614,615,614,615,614,615,614,613,614,615,614,614,615,614,614,614,615,616,615,614,614,614,615,614,613,613,616,614,613,614,614,614,614,614,616,615,615,616,612,613,615,615,615,614,614,614,614,614,614,615,615,614,614,615,616,615,614,614,616,615,614,613,616,614,615,613,614,614,614,615,615,614,615,614,614,616,615,615,615,614,616,616,614,614,614,615,614,615,614,615,615,615
1,1901.35,615,614,615,614,614,615,613,615,614,614,614,614,613,613,615,613,615,615,613,614,614,614,614,614,615,613,614,615,615,613,613,614,614,614,615,613,614,614,614,615,615,614,615,615,613,615,613,614,614,615,614,615,615,615,613,615,614,614,614,614,613,615,615,613,614,613,614,614,613,616,615,615,615,615,615,614,614,614,614,617,615,615,613,615,615,615,613,615,615,615,613,613,614,615,614,615,614,615,613,614
1,1900,615,614,614,614,614,614,613,615,617,614,615,615,613,615,613,614,615,613,615,613,615,614,614,614,615,614,613,614,615,615,614,614,615,614,613,614,615,615,614,614,614,614,615,615,615,615,614,613,614,614,614,613,614,614,615,614,614,612,615,613,614,614,614,614,615,615,614,615,613,615,614,613,613,613,616,615,617,615,615,614,614,616,616,614,616,616,615,613,614,615,615,615,613,613,613,614,614,616,616,614
1,1898.65,614,613,614,616,613,613,614,615,614,614,615,613,613,614,614,613,614,613,614,613,613,614,614,615,613,616,614,612,614,615,615,614,613,615,615,613,615,616,614,614,615,613,615,614,614,615,614,614,615,614,616,616,614,615,614,615,614,614,615,614,616,613,614,615,616,613,614,613,616,615,613,614,614,614,615,614,615,615,615,614,615,613,615,614,615,615,615,615,614,617,616,613,615,615,614,614,614,614,616,615
1,1897.3,614,613,615,614,615,613,613,613,615,614,615,613,614,614,614,614,614,613,614,614,614,615,615,614,614,615,614,614,613,614,613,615,615,614,613,613,613,612,615,613,615,614,616,614,615,615,615,615,614,614,615,614,613,614,614,616,616,614,614,615,612,613,614,614,615,616,615,615,614,615,615,615,616,615,613,614,614,614,613,614,616,615,613,615,614,614,613,615,616,613,615,615,615,615,615,616,614,615,614,615
1,1895.95,615,614,614,614,615,613,614,613,614,613,616,614,614,616,614,613,615,614,613,614,614,614,614,615,615,614,615,615,616,615,615,614,615,614,614,613,615,613,612,615,614,615,615,615,615,614,614,615,614,613,615,615,616,614,613,614,614,614,614,613,615,614,614,614,615,616,615,614,614,613,615,614,613,614,615,614,613,614,616,615,613,614,615,615,614,614,615,614,614,615,614,615,615,613,614,616,616,614,614,616
1,1894.61,615,615,617,615,614,615,613,615,615,615,616,614,613,614,612,615,615,615,614,613,613,613,615,615,615,613,614,614,615,615,615,614,613,614,613,614,614,613,615,615,613,615,614,614,614,615,615,614,613,614,614,614,614,615,616,613,614,614,614,615,613,615,615,616,614,614,613,615,613,614,615,615,615,614,613,614,613,615,615,615,614,614,614,614,614,615,613,614,616,617,614,615,615,616,613,616,616,615,614,614
1,1893.26,613,612,614,614,614,614,614,613,614,615,614,615,614,616,613,616,614,615,616,614,615,615,614,615,615,614,614,613,614,614,614,614,613,615,615,614,614,613,614,613,614,614,615,614,613,614,614,615,616,615,614,616,615,615,613,614,614,614,616,612,615,612,616,614,615,615,615,613,614,614,614,614,615,614,614,613,615,615,615,615,614,616,614,617,614,613,614,615,613,614,615,615,614,615,615,614,615,615,614,612
